"label","n","parent","id"
"Mexico",31,"total  -  Horror","total  -  Horror  -  Mexico"
"Mexico",16,"total  -  Music","total  -  Music  -  Mexico"
"Mexico",5,"total  -  Musical","total  -  Musical  -  Mexico"
"Mexico",44,"total  -  Mystery","total  -  Mystery  -  Mexico"
"Mexico",2,"total  -  Reality TV","total  -  Reality TV  -  Mexico"
"Mexico",107,"total  -  Romance","total  -  Romance  -  Mexico"
"Mexico",19,"total  -  Sci Fi","total  -  Sci Fi  -  Mexico"
"Mexico",3,"total  -  Sport","total  -  Sport  -  Mexico"
"Mexico",69,"total  -  Thriller","total  -  Thriller  -  Mexico"
"Mexico",2,"total  -  War","total  -  War  -  Mexico"
"Mexico",4,"total  -  Western","total  -  Western  -  Mexico"
"Morocco",242,"total  -  Action","total  -  Action  -  Morocco"
"Morocco",1,"total  -  Adult","total  -  Adult  -  Morocco"
"Morocco",100,"total  -  Adventure","total  -  Adventure  -  Morocco"
"Morocco",31,"total  -  Animation","total  -  Animation  -  Morocco"
"Morocco",8,"total  -  Biography","total  -  Biography  -  Morocco"
"Morocco",169,"total  -  Comedy","total  -  Comedy  -  Morocco"
"Morocco",194,"total  -  Crime","total  -  Crime  -  Morocco"
"Morocco",15,"total  -  Documentary","total  -  Documentary  -  Morocco"
"Morocco",365,"total  -  Drama","total  -  Drama  -  Morocco"
"Morocco",16,"total  -  Family","total  -  Family  -  Morocco"
"Morocco",37,"total  -  Fantasy","total  -  Fantasy  -  Morocco"
"Morocco",5,"total  -  Game Show","total  -  Game Show  -  Morocco"
"Morocco",7,"total  -  History","total  -  History  -  Morocco"
"Morocco",33,"total  -  Horror","total  -  Horror  -  Morocco"
"Morocco",1,"total  -  Musical","total  -  Musical  -  Morocco"
"Morocco",61,"total  -  Mystery","total  -  Mystery  -  Morocco"
"Morocco",9,"total  -  Reality TV","total  -  Reality TV  -  Morocco"
"Morocco",75,"total  -  Romance","total  -  Romance  -  Morocco"
"Morocco",28,"total  -  Sci Fi","total  -  Sci Fi  -  Morocco"
"Morocco",4,"total  -  Sport","total  -  Sport  -  Morocco"
"Morocco",91,"total  -  Thriller","total  -  Thriller  -  Morocco"
"Morocco",3,"total  -  War","total  -  War  -  Morocco"
"Morocco",9,"total  -  Western","total  -  Western  -  Morocco"
"Netherlands",151,"total  -  Action","total  -  Action  -  Netherlands"
"Netherlands",123,"total  -  Adventure","total  -  Adventure  -  Netherlands"
"Netherlands",58,"total  -  Animation","total  -  Animation  -  Netherlands"
"Netherlands",20,"total  -  Biography","total  -  Biography  -  Netherlands"
"Netherlands",179,"total  -  Comedy","total  -  Comedy  -  Netherlands"
"Netherlands",147,"total  -  Crime","total  -  Crime  -  Netherlands"
"Netherlands",17,"total  -  Documentary","total  -  Documentary  -  Netherlands"
"Netherlands",335,"total  -  Drama","total  -  Drama  -  Netherlands"
"Netherlands",25,"total  -  Family","total  -  Family  -  Netherlands"
"Netherlands",49,"total  -  Fantasy","total  -  Fantasy  -  Netherlands"
"Netherlands",6,"total  -  Game Show","total  -  Game Show  -  Netherlands"
"Netherlands",3,"total  -  History","total  -  History  -  Netherlands"
"Netherlands",27,"total  -  Horror","total  -  Horror  -  Netherlands"
"Netherlands",3,"total  -  Musical","total  -  Musical  -  Netherlands"
"Netherlands",50,"total  -  Mystery","total  -  Mystery  -  Netherlands"
"Netherlands",14,"total  -  Reality TV","total  -  Reality TV  -  Netherlands"
"Netherlands",88,"total  -  Romance","total  -  Romance  -  Netherlands"
"Netherlands",32,"total  -  Sci Fi","total  -  Sci Fi  -  Netherlands"
"Netherlands",9,"total  -  Sport","total  -  Sport  -  Netherlands"
"Netherlands",69,"total  -  Thriller","total  -  Thriller  -  Netherlands"
"Netherlands",7,"total  -  War","total  -  War  -  Netherlands"
"Netherlands",10,"total  -  Western","total  -  Western  -  Netherlands"
"New Caledonia",259,"total  -  Action","total  -  Action  -  New Caledonia"
"New Caledonia",159,"total  -  Adventure","total  -  Adventure  -  New Caledonia"
"New Caledonia",65,"total  -  Animation","total  -  Animation  -  New Caledonia"
"New Caledonia",9,"total  -  Biography","total  -  Biography  -  New Caledonia"
"New Caledonia",145,"total  -  Comedy","total  -  Comedy  -  New Caledonia"
"New Caledonia",155,"total  -  Crime","total  -  Crime  -  New Caledonia"
"New Caledonia",10,"total  -  Documentary","total  -  Documentary  -  New Caledonia"
"New Caledonia",302,"total  -  Drama","total  -  Drama  -  New Caledonia"
"New Caledonia",25,"total  -  Family","total  -  Family  -  New Caledonia"
"New Caledonia",64,"total  -  Fantasy","total  -  Fantasy  -  New Caledonia"
"New Caledonia",2,"total  -  Game Show","total  -  Game Show  -  New Caledonia"
"New Caledonia",5,"total  -  History","total  -  History  -  New Caledonia"
"New Caledonia",31,"total  -  Horror","total  -  Horror  -  New Caledonia"
"New Caledonia",11,"total  -  Music","total  -  Music  -  New Caledonia"
"New Caledonia",3,"total  -  Musical","total  -  Musical  -  New Caledonia"
"New Caledonia",35,"total  -  Mystery","total  -  Mystery  -  New Caledonia"
"New Caledonia",6,"total  -  Reality TV","total  -  Reality TV  -  New Caledonia"
"New Caledonia",56,"total  -  Romance","total  -  Romance  -  New Caledonia"
"New Caledonia",52,"total  -  Sci Fi","total  -  Sci Fi  -  New Caledonia"
"New Caledonia",4,"total  -  Sport","total  -  Sport  -  New Caledonia"
"New Caledonia",75,"total  -  Thriller","total  -  Thriller  -  New Caledonia"
"New Caledonia",5,"total  -  War","total  -  War  -  New Caledonia"
"New Caledonia",4,"total  -  Western","total  -  Western  -  New Caledonia"
"New Zealand",189,"total  -  Action","total  -  Action  -  New Zealand"
"New Zealand",3,"total  -  Adult","total  -  Adult  -  New Zealand"
"New Zealand",123,"total  -  Adventure","total  -  Adventure  -  New Zealand"
"New Zealand",69,"total  -  Animation","total  -  Animation  -  New Zealand"
"New Zealand",24,"total  -  Biography","total  -  Biography  -  New Zealand"
"New Zealand",170,"total  -  Comedy","total  -  Comedy  -  New Zealand"
"New Zealand",139,"total  -  Crime","total  -  Crime  -  New Zealand"
"New Zealand",26,"total  -  Documentary","total  -  Documentary  -  New Zealand"
"New Zealand",295,"total  -  Drama","total  -  Drama  -  New Zealand"
"New Zealand",22,"total  -  Family","total  -  Family  -  New Zealand"
"New Zealand",40,"total  -  Fantasy","total  -  Fantasy  -  New Zealand"
"New Zealand",8,"total  -  Game Show","total  -  Game Show  -  New Zealand"
"New Zealand",4,"total  -  History","total  -  History  -  New Zealand"
"New Zealand",32,"total  -  Horror","total  -  Horror  -  New Zealand"
"New Zealand",5,"total  -  Music","total  -  Music  -  New Zealand"
"New Zealand",1,"total  -  Musical","total  -  Musical  -  New Zealand"
"New Zealand",49,"total  -  Mystery","total  -  Mystery  -  New Zealand"
"New Zealand",23,"total  -  Reality TV","total  -  Reality TV  -  New Zealand"
"New Zealand",62,"total  -  Romance","total  -  Romance  -  New Zealand"
"New Zealand",37,"total  -  Sci Fi","total  -  Sci Fi  -  New Zealand"
"New Zealand",10,"total  -  Sport","total  -  Sport  -  New Zealand"
"New Zealand",1,"total  -  Talk Show","total  -  Talk Show  -  New Zealand"
"New Zealand",71,"total  -  Thriller","total  -  Thriller  -  New Zealand"
"New Zealand",7,"total  -  War","total  -  War  -  New Zealand"
"New Zealand",11,"total  -  Western","total  -  Western  -  New Zealand"
"Nicaragua",131,"total  -  Action","total  -  Action  -  Nicaragua"
"Nicaragua",1,"total  -  Adult","total  -  Adult  -  Nicaragua"
"Nicaragua",84,"total  -  Adventure","total  -  Adventure  -  Nicaragua"
"Nicaragua",43,"total  -  Animation","total  -  Animation  -  Nicaragua"
"Nicaragua",4,"total  -  Biography","total  -  Biography  -  Nicaragua"
"Nicaragua",192,"total  -  Comedy","total  -  Comedy  -  Nicaragua"
"Nicaragua",103,"total  -  Crime","total  -  Crime  -  Nicaragua"
"Nicaragua",10,"total  -  Documentary","total  -  Documentary  -  Nicaragua"
"Nicaragua",302,"total  -  Drama","total  -  Drama  -  Nicaragua"
"Nicaragua",16,"total  -  Family","total  -  Family  -  Nicaragua"
"Nicaragua",37,"total  -  Fantasy","total  -  Fantasy  -  Nicaragua"
"Nicaragua",2,"total  -  History","total  -  History  -  Nicaragua"
"Nicaragua",26,"total  -  Horror","total  -  Horror  -  Nicaragua"
"Nicaragua",29,"total  -  Music","total  -  Music  -  Nicaragua"
"Nicaragua",1,"total  -  Musical","total  -  Musical  -  Nicaragua"
"Nicaragua",42,"total  -  Mystery","total  -  Mystery  -  Nicaragua"
"Nicaragua",3,"total  -  Reality TV","total  -  Reality TV  -  Nicaragua"
"Nicaragua",121,"total  -  Romance","total  -  Romance  -  Nicaragua"
"Nicaragua",14,"total  -  Sci Fi","total  -  Sci Fi  -  Nicaragua"
"Nicaragua",3,"total  -  Sport","total  -  Sport  -  Nicaragua"
"Nicaragua",77,"total  -  Thriller","total  -  Thriller  -  Nicaragua"
"Nicaragua",2,"total  -  War","total  -  War  -  Nicaragua"
"Nicaragua",7,"total  -  Western","total  -  Western  -  Nicaragua"
"Nigeria",173,"total  -  Action","total  -  Action  -  Nigeria"
"Nigeria",1,"total  -  Adult","total  -  Adult  -  Nigeria"
"Nigeria",63,"total  -  Adventure","total  -  Adventure  -  Nigeria"
"Nigeria",10,"total  -  Animation","total  -  Animation  -  Nigeria"
"Nigeria",13,"total  -  Biography","total  -  Biography  -  Nigeria"
"Nigeria",146,"total  -  Comedy","total  -  Comedy  -  Nigeria"
"Nigeria",132,"total  -  Crime","total  -  Crime  -  Nigeria"
"Nigeria",13,"total  -  Documentary","total  -  Documentary  -  Nigeria"
"Nigeria",357,"total  -  Drama","total  -  Drama  -  Nigeria"
"Nigeria",12,"total  -  Family","total  -  Family  -  Nigeria"
"Nigeria",45,"total  -  Fantasy","total  -  Fantasy  -  Nigeria"
"Nigeria",6,"total  -  Game Show","total  -  Game Show  -  Nigeria"
"Nigeria",8,"total  -  History","total  -  History  -  Nigeria"
"Nigeria",19,"total  -  Horror","total  -  Horror  -  Nigeria"
"Nigeria",1,"total  -  Music","total  -  Music  -  Nigeria"
"Nigeria",1,"total  -  Musical","total  -  Musical  -  Nigeria"
"Nigeria",65,"total  -  Mystery","total  -  Mystery  -  Nigeria"
"Nigeria",6,"total  -  Reality TV","total  -  Reality TV  -  Nigeria"
"Nigeria",114,"total  -  Romance","total  -  Romance  -  Nigeria"
"Nigeria",40,"total  -  Sci Fi","total  -  Sci Fi  -  Nigeria"
"Nigeria",2,"total  -  Sport","total  -  Sport  -  Nigeria"
"Nigeria",60,"total  -  Thriller","total  -  Thriller  -  Nigeria"
"Nigeria",2,"total  -  War","total  -  War  -  Nigeria"
"Nigeria",9,"total  -  Western","total  -  Western  -  Nigeria"
"Norway",179,"total  -  Action","total  -  Action  -  Norway"
"Norway",1,"total  -  Adult","total  -  Adult  -  Norway"
"Norway",119,"total  -  Adventure","total  -  Adventure  -  Norway"
"Norway",49,"total  -  Animation","total  -  Animation  -  Norway"
"Norway",20,"total  -  Biography","total  -  Biography  -  Norway"
"Norway",171,"total  -  Comedy","total  -  Comedy  -  Norway"
"Norway",151,"total  -  Crime","total  -  Crime  -  Norway"
"Norway",27,"total  -  Documentary","total  -  Documentary  -  Norway"
"Norway",344,"total  -  Drama","total  -  Drama  -  Norway"
"Norway",27,"total  -  Family","total  -  Family  -  Norway"
"Norway",54,"total  -  Fantasy","total  -  Fantasy  -  Norway"
"Norway",6,"total  -  Game Show","total  -  Game Show  -  Norway"
"Norway",9,"total  -  History","total  -  History  -  Norway"
"Norway",25,"total  -  Horror","total  -  Horror  -  Norway"
"Norway",5,"total  -  Music","total  -  Music  -  Norway"
"Norway",1,"total  -  Musical","total  -  Musical  -  Norway"
"Norway",47,"total  -  Mystery","total  -  Mystery  -  Norway"
"Norway",17,"total  -  Reality TV","total  -  Reality TV  -  Norway"
"Norway",83,"total  -  Romance","total  -  Romance  -  Norway"
"Norway",24,"total  -  Sci Fi","total  -  Sci Fi  -  Norway"
"Norway",10,"total  -  Sport","total  -  Sport  -  Norway"
"Norway",2,"total  -  Talk Show","total  -  Talk Show  -  Norway"
"Norway",59,"total  -  Thriller","total  -  Thriller  -  Norway"
"Norway",9,"total  -  War","total  -  War  -  Norway"
"Norway",14,"total  -  Western","total  -  Western  -  Norway"
"Oman",192,"total  -  Action","total  -  Action  -  Oman"
"Oman",104,"total  -  Adventure","total  -  Adventure  -  Oman"
"Oman",20,"total  -  Animation","total  -  Animation  -  Oman"
"Oman",11,"total  -  Biography","total  -  Biography  -  Oman"
"Oman",120,"total  -  Comedy","total  -  Comedy  -  Oman"
"Oman",118,"total  -  Crime","total  -  Crime  -  Oman"
"Oman",7,"total  -  Documentary","total  -  Documentary  -  Oman"
"Oman",272,"total  -  Drama","total  -  Drama  -  Oman"
"Oman",18,"total  -  Family","total  -  Family  -  Oman"
"Oman",52,"total  -  Fantasy","total  -  Fantasy  -  Oman"
"Oman",4,"total  -  Game Show","total  -  Game Show  -  Oman"
"Oman",2,"total  -  History","total  -  History  -  Oman"
"Oman",36,"total  -  Horror","total  -  Horror  -  Oman"
"Oman",3,"total  -  Musical","total  -  Musical  -  Oman"
"Oman",46,"total  -  Mystery","total  -  Mystery  -  Oman"
"Oman",4,"total  -  Reality TV","total  -  Reality TV  -  Oman"
"Oman",57,"total  -  Romance","total  -  Romance  -  Oman"
"Oman",21,"total  -  Sci Fi","total  -  Sci Fi  -  Oman"
"Oman",2,"total  -  Sport","total  -  Sport  -  Oman"
"Oman",78,"total  -  Thriller","total  -  Thriller  -  Oman"
"Oman",3,"total  -  War","total  -  War  -  Oman"
"Oman",7,"total  -  Western","total  -  Western  -  Oman"
"Pakistan",284,"total  -  Action","total  -  Action  -  Pakistan"
"Pakistan",102,"total  -  Adventure","total  -  Adventure  -  Pakistan"
"Pakistan",26,"total  -  Animation","total  -  Animation  -  Pakistan"
"Pakistan",4,"total  -  Biography","total  -  Biography  -  Pakistan"
"Pakistan",143,"total  -  Comedy","total  -  Comedy  -  Pakistan"
"Pakistan",222,"total  -  Crime","total  -  Crime  -  Pakistan"
"Pakistan",6,"total  -  Documentary","total  -  Documentary  -  Pakistan"
"Pakistan",367,"total  -  Drama","total  -  Drama  -  Pakistan"
"Pakistan",16,"total  -  Family","total  -  Family  -  Pakistan"
"Pakistan",42,"total  -  Fantasy","total  -  Fantasy  -  Pakistan"
"Pakistan",4,"total  -  Game Show","total  -  Game Show  -  Pakistan"
"Pakistan",40,"total  -  Horror","total  -  Horror  -  Pakistan"
"Pakistan",2,"total  -  Musical","total  -  Musical  -  Pakistan"
"Pakistan",86,"total  -  Mystery","total  -  Mystery  -  Pakistan"
"Pakistan",2,"total  -  Reality TV","total  -  Reality TV  -  Pakistan"
"Pakistan",65,"total  -  Romance","total  -  Romance  -  Pakistan"
"Pakistan",45,"total  -  Sci Fi","total  -  Sci Fi  -  Pakistan"
"Pakistan",3,"total  -  Sport","total  -  Sport  -  Pakistan"
"Pakistan",89,"total  -  Thriller","total  -  Thriller  -  Pakistan"
"Pakistan",2,"total  -  War","total  -  War  -  Pakistan"
"Pakistan",3,"total  -  Western","total  -  Western  -  Pakistan"
"Panama",141,"total  -  Action","total  -  Action  -  Panama"
"Panama",1,"total  -  Adult","total  -  Adult  -  Panama"
"Panama",110,"total  -  Adventure","total  -  Adventure  -  Panama"
"Panama",63,"total  -  Animation","total  -  Animation  -  Panama"
"Panama",9,"total  -  Biography","total  -  Biography  -  Panama"
"Panama",195,"total  -  Comedy","total  -  Comedy  -  Panama"
"Panama",125,"total  -  Crime","total  -  Crime  -  Panama"
"Panama",9,"total  -  Documentary","total  -  Documentary  -  Panama"
"Panama",317,"total  -  Drama","total  -  Drama  -  Panama"
"Panama",16,"total  -  Family","total  -  Family  -  Panama"
"Panama",40,"total  -  Fantasy","total  -  Fantasy  -  Panama"
"Panama",3,"total  -  Game Show","total  -  Game Show  -  Panama"
"Panama",3,"total  -  History","total  -  History  -  Panama"
"Panama",28,"total  -  Horror","total  -  Horror  -  Panama"
"Panama",20,"total  -  Music","total  -  Music  -  Panama"
"Panama",3,"total  -  Musical","total  -  Musical  -  Panama"
"Panama",37,"total  -  Mystery","total  -  Mystery  -  Panama"
"Panama",5,"total  -  Reality TV","total  -  Reality TV  -  Panama"
"Panama",119,"total  -  Romance","total  -  Romance  -  Panama"
"Panama",14,"total  -  Sci Fi","total  -  Sci Fi  -  Panama"
"Panama",3,"total  -  Sport","total  -  Sport  -  Panama"
"Panama",80,"total  -  Thriller","total  -  Thriller  -  Panama"
"Panama",2,"total  -  War","total  -  War  -  Panama"
"Panama",6,"total  -  Western","total  -  Western  -  Panama"
"Paraguay",133,"total  -  Action","total  -  Action  -  Paraguay"
"Paraguay",101,"total  -  Adventure","total  -  Adventure  -  Paraguay"
"Paraguay",54,"total  -  Animation","total  -  Animation  -  Paraguay"
"Paraguay",8,"total  -  Biography","total  -  Biography  -  Paraguay"
"Paraguay",202,"total  -  Comedy","total  -  Comedy  -  Paraguay"
"Paraguay",117,"total  -  Crime","total  -  Crime  -  Paraguay"
"Paraguay",12,"total  -  Documentary","total  -  Documentary  -  Paraguay"
"Paraguay",324,"total  -  Drama","total  -  Drama  -  Paraguay"
"Paraguay",12,"total  -  Family","total  -  Family  -  Paraguay"
"Paraguay",31,"total  -  Fantasy","total  -  Fantasy  -  Paraguay"
"Paraguay",1,"total  -  Game Show","total  -  Game Show  -  Paraguay"
"Paraguay",3,"total  -  History","total  -  History  -  Paraguay"
"Paraguay",27,"total  -  Horror","total  -  Horror  -  Paraguay"
"Paraguay",30,"total  -  Music","total  -  Music  -  Paraguay"
"Paraguay",1,"total  -  Musical","total  -  Musical  -  Paraguay"
"Paraguay",46,"total  -  Mystery","total  -  Mystery  -  Paraguay"
"Paraguay",4,"total  -  Reality TV","total  -  Reality TV  -  Paraguay"
"Paraguay",122,"total  -  Romance","total  -  Romance  -  Paraguay"
"Paraguay",13,"total  -  Sci Fi","total  -  Sci Fi  -  Paraguay"
"Paraguay",5,"total  -  Sport","total  -  Sport  -  Paraguay"
"Paraguay",81,"total  -  Thriller","total  -  Thriller  -  Paraguay"
"Paraguay",2,"total  -  War","total  -  War  -  Paraguay"
"Paraguay",5,"total  -  Western","total  -  Western  -  Paraguay"
"Peru",158,"total  -  Action","total  -  Action  -  Peru"
"Peru",1,"total  -  Adult","total  -  Adult  -  Peru"
"Peru",122,"total  -  Adventure","total  -  Adventure  -  Peru"
"Peru",67,"total  -  Animation","total  -  Animation  -  Peru"
"Peru",4,"total  -  Biography","total  -  Biography  -  Peru"
"Peru",191,"total  -  Comedy","total  -  Comedy  -  Peru"
"Peru",108,"total  -  Crime","total  -  Crime  -  Peru"
"Peru",9,"total  -  Documentary","total  -  Documentary  -  Peru"
"Peru",285,"total  -  Drama","total  -  Drama  -  Peru"
"Peru",14,"total  -  Family","total  -  Family  -  Peru"
"Peru",42,"total  -  Fantasy","total  -  Fantasy  -  Peru"
"Peru",4,"total  -  History","total  -  History  -  Peru"
"Peru",26,"total  -  Horror","total  -  Horror  -  Peru"
"Peru",18,"total  -  Music","total  -  Music  -  Peru"
"Peru",1,"total  -  Musical","total  -  Musical  -  Peru"
"Peru",40,"total  -  Mystery","total  -  Mystery  -  Peru"
"Peru",3,"total  -  Reality TV","total  -  Reality TV  -  Peru"
"Peru",111,"total  -  Romance","total  -  Romance  -  Peru"
"Peru",24,"total  -  Sci Fi","total  -  Sci Fi  -  Peru"
"Peru",3,"total  -  Sport","total  -  Sport  -  Peru"
"Peru",74,"total  -  Thriller","total  -  Thriller  -  Peru"
"Peru",2,"total  -  War","total  -  War  -  Peru"
"Peru",5,"total  -  Western","total  -  Western  -  Peru"
"Philippines",197,"total  -  Action","total  -  Action  -  Philippines"
"Philippines",98,"total  -  Adventure","total  -  Adventure  -  Philippines"
"Philippines",33,"total  -  Animation","total  -  Animation  -  Philippines"
"Philippines",12,"total  -  Biography","total  -  Biography  -  Philippines"
"Philippines",141,"total  -  Comedy","total  -  Comedy  -  Philippines"
"Philippines",109,"total  -  Crime","total  -  Crime  -  Philippines"
"Philippines",15,"total  -  Documentary","total  -  Documentary  -  Philippines"
"Philippines",334,"total  -  Drama","total  -  Drama  -  Philippines"
"Philippines",33,"total  -  Family","total  -  Family  -  Philippines"
"Philippines",53,"total  -  Fantasy","total  -  Fantasy  -  Philippines"
"Philippines",9,"total  -  History","total  -  History  -  Philippines"
"Philippines",42,"total  -  Horror","total  -  Horror  -  Philippines"
"Philippines",20,"total  -  Music","total  -  Music  -  Philippines"
"Philippines",3,"total  -  Musical","total  -  Musical  -  Philippines"
"Philippines",60,"total  -  Mystery","total  -  Mystery  -  Philippines"
"Philippines",1,"total  -  Reality TV","total  -  Reality TV  -  Philippines"
"Philippines",104,"total  -  Romance","total  -  Romance  -  Philippines"
"Philippines",50,"total  -  Sci Fi","total  -  Sci Fi  -  Philippines"
"Philippines",2,"total  -  Sport","total  -  Sport  -  Philippines"
"Philippines",95,"total  -  Thriller","total  -  Thriller  -  Philippines"
"Philippines",3,"total  -  War","total  -  War  -  Philippines"
"Philippines",2,"total  -  Western","total  -  Western  -  Philippines"
"Poland",144,"total  -  Action","total  -  Action  -  Poland"
"Poland",168,"total  -  Adventure","total  -  Adventure  -  Poland"
"Poland",101,"total  -  Animation","total  -  Animation  -  Poland"
"Poland",10,"total  -  Biography","total  -  Biography  -  Poland"
"Poland",210,"total  -  Comedy","total  -  Comedy  -  Poland"
"Poland",126,"total  -  Crime","total  -  Crime  -  Poland"
"Poland",12,"total  -  Documentary","total  -  Documentary  -  Poland"
"Poland",311,"total  -  Drama","total  -  Drama  -  Poland"
"Poland",23,"total  -  Family","total  -  Family  -  Poland"
"Poland",53,"total  -  Fantasy","total  -  Fantasy  -  Poland"
"Poland",3,"total  -  Game Show","total  -  Game Show  -  Poland"
"Poland",7,"total  -  History","total  -  History  -  Poland"
"Poland",39,"total  -  Horror","total  -  Horror  -  Poland"
"Poland",8,"total  -  Music","total  -  Music  -  Poland"
"Poland",2,"total  -  Musical","total  -  Musical  -  Poland"
"Poland",53,"total  -  Mystery","total  -  Mystery  -  Poland"
"Poland",5,"total  -  Reality TV","total  -  Reality TV  -  Poland"
"Poland",76,"total  -  Romance","total  -  Romance  -  Poland"
"Poland",24,"total  -  Sci Fi","total  -  Sci Fi  -  Poland"
"Poland",8,"total  -  Sport","total  -  Sport  -  Poland"
"Poland",2,"total  -  Talk Show","total  -  Talk Show  -  Poland"
"Poland",69,"total  -  Thriller","total  -  Thriller  -  Poland"
"Poland",4,"total  -  War","total  -  War  -  Poland"
"Poland",8,"total  -  Western","total  -  Western  -  Poland"
"Portugal",161,"total  -  Action","total  -  Action  -  Portugal"
"Portugal",2,"total  -  Adult","total  -  Adult  -  Portugal"
"Portugal",100,"total  -  Adventure","total  -  Adventure  -  Portugal"
"Portugal",38,"total  -  Animation","total  -  Animation  -  Portugal"
"Portugal",10,"total  -  Biography","total  -  Biography  -  Portugal"
"Portugal",170,"total  -  Comedy","total  -  Comedy  -  Portugal"
"Portugal",108,"total  -  Crime","total  -  Crime  -  Portugal"
"Portugal",12,"total  -  Documentary","total  -  Documentary  -  Portugal"
"Portugal",316,"total  -  Drama","total  -  Drama  -  Portugal"
"Portugal",45,"total  -  Family","total  -  Family  -  Portugal"
"Portugal",40,"total  -  Fantasy","total  -  Fantasy  -  Portugal"
"Portugal",9,"total  -  Game Show","total  -  Game Show  -  Portugal"
"Portugal",6,"total  -  History","total  -  History  -  Portugal"
"Portugal",24,"total  -  Horror","total  -  Horror  -  Portugal"
"Portugal",53,"total  -  Music","total  -  Music  -  Portugal"
"Portugal",22,"total  -  Musical","total  -  Musical  -  Portugal"
"Portugal",34,"total  -  Mystery","total  -  Mystery  -  Portugal"
"Portugal",14,"total  -  Reality TV","total  -  Reality TV  -  Portugal"
"Portugal",95,"total  -  Romance","total  -  Romance  -  Portugal"
"Portugal",17,"total  -  Sci Fi","total  -  Sci Fi  -  Portugal"
"Portugal",8,"total  -  Sport","total  -  Sport  -  Portugal"
"Portugal",70,"total  -  Thriller","total  -  Thriller  -  Portugal"
"Portugal",4,"total  -  War","total  -  War  -  Portugal"
"Portugal",12,"total  -  Western","total  -  Western  -  Portugal"
"Qatar",206,"total  -  Action","total  -  Action  -  Qatar"
"Qatar",123,"total  -  Adventure","total  -  Adventure  -  Qatar"
"Qatar",29,"total  -  Animation","total  -  Animation  -  Qatar"
"Qatar",18,"total  -  Biography","total  -  Biography  -  Qatar"
"Qatar",155,"total  -  Comedy","total  -  Comedy  -  Qatar"
"Qatar",128,"total  -  Crime","total  -  Crime  -  Qatar"
"Qatar",12,"total  -  Documentary","total  -  Documentary  -  Qatar"
"Qatar",337,"total  -  Drama","total  -  Drama  -  Qatar"
"Qatar",19,"total  -  Family","total  -  Family  -  Qatar"
"Qatar",59,"total  -  Fantasy","total  -  Fantasy  -  Qatar"
"Qatar",11,"total  -  Game Show","total  -  Game Show  -  Qatar"
"Qatar",7,"total  -  History","total  -  History  -  Qatar"
"Qatar",32,"total  -  Horror","total  -  Horror  -  Qatar"
"Qatar",1,"total  -  Music","total  -  Music  -  Qatar"
"Qatar",2,"total  -  Musical","total  -  Musical  -  Qatar"
"Qatar",48,"total  -  Mystery","total  -  Mystery  -  Qatar"
"Qatar",14,"total  -  Reality TV","total  -  Reality TV  -  Qatar"
"Qatar",105,"total  -  Romance","total  -  Romance  -  Qatar"
"Qatar",25,"total  -  Sci Fi","total  -  Sci Fi  -  Qatar"
"Qatar",6,"total  -  Sport","total  -  Sport  -  Qatar"
"Qatar",81,"total  -  Thriller","total  -  Thriller  -  Qatar"
"Qatar",3,"total  -  War","total  -  War  -  Qatar"
"Qatar",5,"total  -  Western","total  -  Western  -  Qatar"
"Réunion",210,"total  -  Action","total  -  Action  -  Réunion"
"Réunion",128,"total  -  Adventure","total  -  Adventure  -  Réunion"
"Réunion",59,"total  -  Animation","total  -  Animation  -  Réunion"
"Réunion",5,"total  -  Biography","total  -  Biography  -  Réunion"
"Réunion",172,"total  -  Comedy","total  -  Comedy  -  Réunion"
"Réunion",138,"total  -  Crime","total  -  Crime  -  Réunion"
"Réunion",11,"total  -  Documentary","total  -  Documentary  -  Réunion"
"Réunion",330,"total  -  Drama","total  -  Drama  -  Réunion"
"Réunion",28,"total  -  Family","total  -  Family  -  Réunion"
"Réunion",64,"total  -  Fantasy","total  -  Fantasy  -  Réunion"
"Réunion",4,"total  -  Game Show","total  -  Game Show  -  Réunion"
"Réunion",2,"total  -  History","total  -  History  -  Réunion"
"Réunion",38,"total  -  Horror","total  -  Horror  -  Réunion"
"Réunion",35,"total  -  Music","total  -  Music  -  Réunion"
"Réunion",2,"total  -  Musical","total  -  Musical  -  Réunion"
"Réunion",43,"total  -  Mystery","total  -  Mystery  -  Réunion"
"Réunion",7,"total  -  Reality TV","total  -  Reality TV  -  Réunion"
"Réunion",75,"total  -  Romance","total  -  Romance  -  Réunion"
"Réunion",51,"total  -  Sci Fi","total  -  Sci Fi  -  Réunion"
"Réunion",5,"total  -  Sport","total  -  Sport  -  Réunion"
"Réunion",68,"total  -  Thriller","total  -  Thriller  -  Réunion"
"Réunion",3,"total  -  War","total  -  War  -  Réunion"
"Réunion",4,"total  -  Western","total  -  Western  -  Réunion"
"Romania",169,"total  -  Action","total  -  Action  -  Romania"
"Romania",2,"total  -  Adult","total  -  Adult  -  Romania"
"Romania",100,"total  -  Adventure","total  -  Adventure  -  Romania"
"Romania",25,"total  -  Animation","total  -  Animation  -  Romania"
"Romania",14,"total  -  Biography","total  -  Biography  -  Romania"
"Romania",160,"total  -  Comedy","total  -  Comedy  -  Romania"
"Romania",139,"total  -  Crime","total  -  Crime  -  Romania"
"Romania",13,"total  -  Documentary","total  -  Documentary  -  Romania"
