Preco,Tamanho,CEP,Tipo_Imovel,Status_Imovel,Status_Aluguel,Cidade
765000,43784,E10 6HZ,Cobertura,Antigo,Vazio,Natal
737500,43532,W5 2AW,Apartamento,Antigo,Alugado,Natal
498000,43773,N16 8QR,Apartamento,Antigo,Alugado,Natal
381440,43780,N16 6HR,Apartamento,Antigo,Alugado,Natal
485000,43781,W4 1AZ,Apartamento,Antigo,Alugado,Natal
635000,43781,W3 7SZ,Apartamento,Antigo,Alugado,Natal
192500,43679,N20 0YD,Apartamento,Antigo,Alugado,Natal
785000,43769,W4 1EX,Apartamento,Antigo,Alugado,Natal
499500,43782,W3 8EL,Apartamento,Antigo,Alugado,Natal
435000,43760,N16 9EH,Apartamento,Antigo,Alugado,Natal
475000,43774,HA0 2JB,Apartamento,Antigo,Alugado,Rio de Janeiro
400649,43525,E17 8EJ,Apartamento,Antigo,Alugado,Natal
380000,43767,W3 8EL,Apartamento,Antigo,Alugado,Natal
487500,43774,EN1 2PT,Apartamento,Antigo,Alugado,Salvador
310000,43769,E1 2JY,Apartamento,Antigo,Alugado,Natal
290000,43769,E1 2JY,Apartamento,Antigo,Alugado,Natal
398000,43784,E10 6PR,Apartamento,Antigo,Alugado,Natal
585000,43787,E5 9BU,Apartamento,Novo,Alugado,Natal
700800,43804,N1 7GZ,Apartamento,Novo,Alugado,Natal
457500,43805,E5 8NS,Apartamento,Antigo,Alugado,Natal
500000,43805,E3 2XT,Apartamento,Novo,Alugado,Natal
355000,43756,HA2 8NQ,Apartamento,Antigo,Alugado,Rio de Janeiro
437500,43684,E3 2YY,Apartamento,Novo,Alugado,Natal
1230000,43784,E1 8ZP,Apartamento,Novo,Alugado,Natal
600000,43689,E3 2YY,Apartamento,Novo,Alugado,Natal
477500,43658,E3 2YZ,Apartamento,Novo,Alugado,Natal
176000,35289,N3 3LL,Casa com Quintal,Antigo,Vazio,Natal
144000,35300,W3 6DR,Casa com Quintal,Antigo,Vazio,Natal
92000,35198,RM14 1XW,Casa com Quintal,Antigo,Vazio,Belo Horizonte
23000,35298,N1 0LZ,Casa com Quintal,Antigo,Vazio,Natal
2000,35398,SE22 9AH,Casa sem Quintal,Antigo,Vazio,Natal
205000,35130,W1W 7LS,Apartamento,Novo,Alugado,Natal
63500,35328,SW2 3LX,Apartamento,Antigo,Alugado,Natal
210000,35123,W1W 7LS,Apartamento,Novo,Alugado,Natal
250000,39941,N14 5BN,Apartamento,Novo,Alugado,Natal
15999,40091,RM9 5PA,Outro,Antigo,Alugado,Belo Horizonte
220000,39833,SE26 4BB,Cobertura,Antigo,Vazio,Natal
320000,39961,W14 8HU,Apartamento,Antigo,Alugado,Natal
80000,40101,N1 5TQ,Apartamento,Antigo,Alugado,Natal
228500,41096,N8 7PG,Apartamento,Antigo,Alugado,Natal
442500,41145,SW8 3PS,Apartamento,Antigo,Alugado,Natal
229500,40939,N8 7PG,Apartamento,Antigo,Alugado,Natal
247000,41228,CR0 9LQ,Cobertura,Antigo,Vazio,Fortaleza
259950,41149,N8 7PG,Apartamento,Antigo,Alugado,Natal
482500,43668,E3 2YZ,Apartamento,Novo,Alugado,Natal
485000,43787,N17 6FR,Apartamento,Novo,Alugado,Natal
316000,43738,W4 5QW,Apartamento,Novo,Alugado,Natal
336000,43745,W4 5JJ,Apartamento,Novo,Alugado,Natal
324000,43742,W4 5QW,Apartamento,Novo,Alugado,Natal
310000,43727,W4 5QW,Apartamento,Novo,Alugado,Natal
326000,43727,W4 5QW,Apartamento,Novo,Alugado,Natal
783600,43747,E14 0SX,Apartamento,Novo,Alugado,Natal
312000,43811,W4 5QW,Apartamento,Novo,Alugado,Natal
874650,43790,E1 8ZP,Apartamento,Novo,Alugado,Natal
1040000,43822,EC2A 2FB,Apartamento,Novo,Alugado,Natal
485000,43791,N17 6FR,Apartamento,Novo,Alugado,Natal
324000,43747,W4 5JJ,Apartamento,Novo,Alugado,Natal
332000,43733,W4 5JJ,Apartamento,Novo,Alugado,Natal
332000,43738,W4 5JJ,Apartamento,Novo,Alugado,Natal
655000,43742,W4 5QW,Apartamento,Novo,Alugado,Natal
850000,43801,NW6 7YG,Apartamento,Novo,Alugado,Natal
274000,43805,N17 6FR,Apartamento,Novo,Alugado,Natal
280000,43784,N17 6FR,Apartamento,Novo,Alugado,Natal
450000,43728,HA1 2DA,Apartamento,Novo,Alugado,Rio de Janeiro
1057000,43763,E1 8ZH,Apartamento,Novo,Alugado,Natal
667000,43641,N20 0EU,Cobertura,Novo,Vazio,Natal
344000,43731,W4 5JJ,Apartamento,Novo,Alugado,Natal
320000,43747,W4 5QW,Apartamento,Novo,Alugado,Natal
332000,43742,W4 5QW,Apartamento,Novo,Alugado,Natal
465000,43707,HA1 2DA,Apartamento,Novo,Alugado,Rio de Janeiro
1240680,43811,EC2A 2FB,Apartamento,Novo,Alugado,Natal
600000,43532,N1 5FF,Apartamento,Novo,Alugado,Natal
440000,43707,NW2 2DP,Apartamento,Novo,Alugado,Natal
570000,43689,E14 7UP,Apartamento,Novo,Alugado,Natal
268000,43784,N17 6FR,Apartamento,Novo,Alugado,Natal
1125000,44027,SW14 7LX,Cobertura,Antigo,Vazio,Natal
457000,44039,SW18 4GR,Apartamento,Antigo,Alugado,Natal
395000,44025,SE13 6ER,Apartamento,Antigo,Alugado,Natal
305000,44014,SW17 9NX,Apartamento,Antigo,Alugado,Natal
530000,44006,SW13 9JJ,Apartamento,Antigo,Alugado,Natal
805000,43992,SW12 0HL,Apartamento,Antigo,Alugado,Natal
102898,43994,SE1 5ZS,Apartamento,Antigo,Alugado,Natal
184000,44015,SE16 4BN,Apartamento,Antigo,Alugado,Natal
365000,43986,SE4 1AF,Apartamento,Antigo,Alugado,Natal
325000,44007,TW1 4RG,Apartamento,Antigo,Alugado,Belo Horizonte
484500,43973,SW4 9SN,Apartamento,Antigo,Alugado,Natal
315000,44026,SE21 8GA,Apartamento,Antigo,Alugado,Natal
360000,44026,SE13 5QJ,Apartamento,Antigo,Alugado,Natal
620000,43910,SE13 5DG,Cobertura,Antigo,Alugado,Natal
410000,44020,SE1 6EG,Apartamento,Antigo,Alugado,Natal
395000,44014,TW2 5DF,Apartamento,Antigo,Alugado,Belo Horizonte
110000,43994,SE1 6EE,Apartamento,Antigo,Alugado,Natal
217000,43973,SE12 9UA,Apartamento,Antigo,Alugado,Natal
105000,43997,SE1 6EE,Apartamento,Antigo,Alugado,Natal
198000,44029,SE4 2DL,Apartamento,Antigo,Alugado,Natal
500000,44036,SW17 9SQ,Apartamento,Antigo,Alugado,Natal
436000,44022,SE16 4PL,Cobertura,Antigo,Alugado,Natal
704200,44006,SW18 5RW,Apartamento,Antigo,Alugado,Natal
665000,44029,SW18 4HG,Casa sem Quintal,Antigo,Vazio,Natal
2275000,44012,SW12 8DB,Casa com Quintal,Antigo,Vazio,Natal
1375000,44007,SW11 4EZ,Apartamento,Antigo,Alugado,Natal
375000,44000,SE8 5NP,Apartamento,Antigo,Alugado,Natal
410000,44015,SW9 0BZ,Apartamento,Antigo,Alugado,Natal
480000,44050,SW2 1HS,Apartamento,Antigo,Alugado,Natal
475000,44027,SW4 7XA,Apartamento,Antigo,Alugado,Natal
565000,44043,SW18 2LR,Apartamento,Antigo,Alugado,Natal
525000,44012,SE22 0AP,Apartamento,Antigo,Alugado,Natal
429950,43928,SE14 6FE,Apartamento,Novo,Alugado,Natal
935000,43861,SW18 1XY,Apartamento,Novo,Alugado,Natal
2461000,43935,SE1 7AF,Apartamento,Novo,Alugado,Natal
2770000,43935,SE1 7AF,Apartamento,Novo,Alugado,Natal
415000,44036,SE22 0SA,Apartamento,Antigo,Alugado,Natal
429950,43928,SE14 6FE,Apartamento,Novo,Alugado,Natal
405000,43950,SE14 6FE,Apartamento,Novo,Alugado,Natal
513000,43941,SE3 9GL,Apartamento,Novo,Alugado,Natal
513000,43941,SE3 9GL,Apartamento,Novo,Alugado,Natal
531000,43875,SE3 9GL,Apartamento,Novo,Alugado,Natal
600000,43943,SE17 3FQ,Apartamento,Novo,Alugado,Natal
794000,43886,E16 2SU,Apartamento,Novo,Alugado,Natal
460000,43910,SE7 7GA,Apartamento,Novo,Alugado,Natal
490000,43914,SE7 7GA,Apartamento,Novo,Alugado,Natal
305000,44011,SE13 6SB,Apartamento,Antigo,Alugado,Natal
707000,43920,SW8 3SJ,Cobertura,Antigo,Vazio,Natal
490000,43950,SE7 7GA,Apartamento,Novo,Alugado,Natal
598975,43880,SE3 9GL,Apartamento,Novo,Alugado,Natal
365000,43935,E16 2XJ,Apartamento,Novo,Alugado,Natal
518400,43867,SE3 9GL,Apartamento,Novo,Alugado,Natal
600000,43951,SE18 6EY,Apartamento,Novo,Alugado,Natal
430000,43972,SE18 6DG,Apartamento,Novo,Alugado,Natal
680000,43945,SW18 1UT,Apartamento,Novo,Alugado,Natal
285000,43966,IG11 7UQ,Cobertura,Antigo,Vazio,Belo Horizonte
1036950,43892,SW11 7AY,Apartamento,Novo,Alugado,Natal
534375,43907,SE3 9GL,Apartamento,Novo,Alugado,Natal
817000,43958,SW18 1XY,Apartamento,Novo,Alugado,Natal
430000,43833,SE14 6FE,Apartamento,Novo,Alugado,Natal
500000,43969,SE15 5FA,Apartamento,Novo,Alugado,Natal
600000,43986,SE15 5FA,Apartamento,Novo,Alugado,Natal
428875,43969,E16 2SS,Apartamento,Novo,Alugado,Natal
274000,43787,N17 6FR,Apartamento,Novo,Alugado,Natal
270000,43794,N17 6FR,Apartamento,Novo,Alugado,Natal
282000,43789,N17 6FR,Apartamento,Novo,Alugado,Natal
460000,43794,N17 6FR,Apartamento,Novo,Alugado,Natal
460000,43662,E3 4SN,Apartamento,Novo,Alugado,Natal
478000,43626,HA1 2DA,Apartamento,Novo,Alugado,Rio de Janeiro
421000,43739,E14 0TH,Apartamento,Novo,Alugado,Natal
2285940,43822,EC2A 2FF,Apartamento,Novo,Alugado,Natal
280000,43817,N17 6FR,Apartamento,Novo,Alugado,Natal
1501950,43810,E1 8ZJ,Apartamento,Novo,Alugado,Natal
215000,43784,UB8 1NF,Apartamento,Novo,Alugado,Belo Horizonte
475300,43672,E14 0TL,Apartamento,Novo,Alugado,Natal
492000,43676,HA1 2DF,Apartamento,Novo,Alugado,Rio de Janeiro
636500,43742,E14 0TT,Apartamento,Novo,Alugado,Natal
457236,43791,NW10 8GU,Apartamento,Novo,Alugado,Natal
450000,43819,UB10 0YF,Apartamento,Novo,Alugado,Belo Horizonte
575000,43791,NW9 0FL,Apartamento,Novo,Alugado,Natal
375000,43812,NW10 7GZ,Apartamento,Novo,Alugado,Natal
565000,43810,E17 9SL,Apartamento,Novo,Alugado,Natal
622000,43808,E3 2YZ,Apartamento,Novo,Alugado,Natal
565000,43756,TW7 6XX,Apartamento,Novo,Alugado,Brusque
347950,43794,UB10 0YG,Apartamento,Novo,Alugado,Belo Horizonte
525000,43700,E14 7UP,Apartamento,Novo,Alugado,Natal
428000,43738,HA1 2DF,Apartamento,Novo,Alugado,Rio de Janeiro
600000,43738,E3 4SN,Apartamento,Novo,Alugado,Natal
350000,43819,UB10 0YG,Apartamento,Novo,Alugado,Belo Horizonte
535000,43614,E14 0TJ,Apartamento,Novo,Alugado,Natal
384000,43644,E14 0TG,Apartamento,Novo,Alugado,Natal
532000,43734,E14 7UP,Apartamento,Novo,Alugado,Natal
450000,43819,UB10 0YF,Apartamento,Novo,Alugado,Belo Horizonte
525000,43742,E14 7UP,Apartamento,Novo,Alugado,Natal
1358300,43777,E1 8ZH,Apartamento,Novo,Alugado,Natal
480000,43580,E10 6LT,Apartamento,Antigo,Alugado,Natal
428000,43819,HA1 2DL,Apartamento,Novo,Alugado,Rio de Janeiro
420000,43585,HA1 2DS,Apartamento,Novo,Alugado,Rio de Janeiro
1262250,43815,E1 8ZJ,Apartamento,Novo,Alugado,Natal
497000,43763,HA1 2DL,Apartamento,Novo,Alugado,Rio de Janeiro
650750,43808,E14 0TS,Apartamento,Novo,Alugado,Natal
617500,43768,EC1V 2AD,Apartamento,Novo,Alugado,Natal
278000,43791,N17 6FR,Apartamento,Novo,Alugado,Natal
5500000,43819,EC2A 2FG,Apartamento,Novo,Alugado,Natal
1340450,43805,EC2A 2FD,Apartamento,Novo,Alugado,Natal
432000,43522,N7 6FL,Apartamento,Antigo,Alugado,Natal
351950,43801,UB10 0YG,Apartamento,Novo,Alugado,Belo Horizonte
1087860,43818,EC2A 2FF,Apartamento,Novo,Alugado,Natal
1349370,43803,EC2A 2FD,Apartamento,Novo,Alugado,Natal
1222650,43805,EC2A 2FD,Apartamento,Novo,Alugado,Natal
1187520,43805,EC2A 2FD,Apartamento,Novo,Alugado,Natal
425000,43727,W3 8UU,Apartamento,Antigo,Alugado,Natal
690000,43819,E14 0TG,Apartamento,Novo,Alugado,Natal
515700,43781,N1 6FU,Apartamento,Antigo,Alugado,Natal
380000,43731,UB4 0NP,Cobertura,Antigo,Alugado,Ipatinga
288000,43699,W2 6HU,Apartamento,Antigo,Alugado,Natal
2270000,43717,W1W 5NA,Apartamento,Antigo,Alugado,Natal
1225000,43710,W2 5QT,Apartamento,Antigo,Alugado,Natal
241657,43665,SW1P 2HZ,Apartamento,Antigo,Alugado,Natal
151000,43665,SW1P 2HZ,Apartamento,Antigo,Alugado,Natal
528000,43672,W9 3BL,Apartamento,Antigo,Alugado,Natal
1600000,43710,NW1 9RL,Apartamento,Antigo,Alugado,Natal
3285000,43698,NW3 7SU,Cobertura,Novo,Alugado,Natal
1150000,43691,W9 1BQ,Apartamento,Antigo,Alugado,Natal
1156250,43630,NW3 7SU,Apartamento,Novo,Alugado,Natal
690000,43735,SW1W 9DA,Apartamento,Antigo,Alugado,Natal
1580250,43728,NW3 7SU,Apartamento,Novo,Alugado,Natal
630000,43735,W9 3HR,Apartamento,Antigo,Alugado,Natal
735000,43698,NW3 7SU,Apartamento,Novo,Alugado,Natal
1170000,43707,NW3 7SU,Apartamento,Novo,Alugado,Natal
1650000,43630,W1K 7HA,Apartamento,Antigo,Alugado,Natal
528000,43756,NW6 2QN,Apartamento,Antigo,Alugado,Natal
1960000,43753,SW1E 6LB,Apartamento,Antigo,Alugado,Natal
800000,43686,NW5 1JG,Apartamento,Antigo,Alugado,Natal
407500,43559,NW6 4BJ,Apartamento,Antigo,Alugado,Natal
765000,43738,SW1X 7EU,Apartamento,Antigo,Alugado,Natal
490000,43697,SW1V 3AY,Apartamento,Antigo,Alugado,Natal
788000,43742,NW3 7SU,Apartamento,Novo,Alugado,Natal
500000,43704,NW6 4BR,Apartamento,Novo,Alugado,Natal
725000,43773,NW1 0AD,Apartamento,Antigo,Alugado,Natal
825000,43567,NW3 3RD,Apartamento,Antigo,Alugado,Natal
340000,43721,NW1 5DB,Apartamento,Antigo,Alugado,Natal
280000,43724,NW1 6DX,Apartamento,Antigo,Alugado,Natal
1222000,43731,NW1 4QA,Apartamento,Antigo,Alugado,Natal
427500,43769,NW8 9AD,Apartamento,Antigo,Alugado,Natal
33250000,43565,W1K 6US,Apartamento,Novo,Alugado,Natal
5134300,43777,SW1X 8BA,Apartamento,Antigo,Alugado,Natal
415700,43777,SW1X 8BA,Apartamento,Antigo,Alugado,Natal
937650,43720,NW3 7SU,Apartamento,Novo,Alugado,Natal
1000000,43777,NW3 7SU,Apartamento,Novo,Alugado,Natal
1597000,43754,W1W 6RP,Apartamento,Antigo,Alugado,Natal
365000,43733,W9 3HX,Apartamento,Antigo,Alugado,Natal
2490000,43762,SW1W 9BQ,Apartamento,Antigo,Alugado,Natal
3850000,43784,W1K 7FQ,Apartamento,Antigo,Alugado,Natal
265000,43655,W2 1JF,Apartamento,Antigo,Alugado,Natal
1040000,43808,NW6 4PA,Apartamento,Antigo,Alugado,Natal
1025000,43787,NW3 7SU,Apartamento,Novo,Alugado,Natal
980000,43794,NW3 7SU,Apartamento,Novo,Alugado,Natal
788000,43769,NW3 7SU,Apartamento,Novo,Alugado,Natal
1056000,43784,WC2A 2AT,Apartamento,Novo,Alugado,Natal
1504800,43795,N1C 4BY,Apartamento,Novo,Alugado,Natal
2150000,43740,WC2N 6LU,Apartamento,Antigo,Alugado,Natal
1640100,43545,NW8 7ES,Apartamento,Novo,Alugado,Natal
485500,43819,NW6 5GA,Apartamento,Novo,Alugado,Natal
2250000,43714,NW3 7SU,Apartamento,Novo,Alugado,Natal
1090000,43819,SW1V 4BF,Apartamento,Novo,Alugado,Natal
1363000,43783,WC2A 2AT,Apartamento,Novo,Alugado,Natal
931000,43794,WC2A 2AT,Apartamento,Novo,Alugado,Natal
2320000,43796,WC2A 2AT,Apartamento,Novo,Alugado,Natal
1419400,43798,WC2A 2AT,Apartamento,Novo,Alugado,Natal
1428800,43798,WC2A 2AT,Apartamento,Novo,Alugado,Natal
460000,44029,SE25 4LR,Casa sem Quintal,Antigo,Vazio,Natal
1725819,44022,KT6 6PN,Casa com Quintal,Antigo,Vazio,Rio de Janeiro
570000,44035,SE19 3DG,Casa com Quintal,Antigo,Vazio,Natal
485000,43999,SW16 5HW,Casa sem Quintal,Antigo,Vazio,Natal
770000,44035,SW13 0JY,Cobertura,Antigo,Vazio,Natal
1660000,44004,TW9 1NW,Cobertura,Antigo,Vazio,Osasco
775000,44036,CR5 2EL,Casa com Quintal,Antigo,Vazio,Linhares
3000000,44011,SW20 0DW,Casa com Quintal,Antigo,Vazio,Natal
605000,44012,SM1 4AP,Casa com Quintal,Antigo,Vazio,Londrina
730000,44029,CR8 5HE,Casa com Quintal,Antigo,Vazio,Ipatinga
575000,44022,CR2 7JP,Casa sem Quintal,Antigo,Vazio,Ipatinga
312500,44033,SM5 2NU,Apartamento,Antigo,Alugado,Ipatinga
770500,44012,SW20 8EQ,Cobertura,Antigo,Vazio,Natal
365000,43943,CR0 3LA,Casa sem Quintal,Antigo,Vazio,Fortaleza
465000,44028,CR0 7QB,Casa com Quintal,Antigo,Vazio,Fortaleza
1428800,43798,WC2A 2AT,Apartamento,Novo,Alugado,Natal
1674000,43655,WC2A 2AT,Apartamento,Novo,Alugado,Natal
1991000,43788,WC2A 2AT,Apartamento,Novo,Alugado,Natal
1453500,43788,WC2A 2AT,Apartamento,Novo,Alugado,Natal
1202800,43801,WC2A 2AT,Apartamento,Novo,Alugado,Natal
897250,43675,WC2A 2AT,Apartamento,Novo,Alugado,Natal
1200000,43791,N1C 4PF,Apartamento,Novo,Alugado,Natal
1627500,43805,WC2A 2AT,Apartamento,Novo,Alugado,Natal
2379000,43808,WC2A 2AT,Apartamento,Novo,Alugado,Natal
1550000,43781,WC2A 2AT,Apartamento,Novo,Alugado,Natal
2405000,43769,WC2A 2AT,Apartamento,Novo,Alugado,Natal
2112750,43768,WC2A 2AT,Apartamento,Novo,Alugado,Natal
1057300,43798,WC2A 2AT,Apartamento,Novo,Alugado,Natal
2688500,43815,WC2A 2AT,Apartamento,Novo,Alugado,Natal
1543750,43819,WC2A 2AT,Apartamento,Novo,Alugado,Natal
2444000,43752,WC2A 2AT,Apartamento,Novo,Alugado,Natal
760000,44022,SW16 4UN,Casa sem Quintal,Antigo,Vazio,Natal
120000,43892,SW15 5EY,Apartamento,Antigo,Alugado,Natal
378000,44036,SW17 7JH,Apartamento,Antigo,Alugado,Natal
330000,44001,SE13 6JD,Apartamento,Antigo,Alugado,Natal
515000,44043,SW2 4JJ,Apartamento,Antigo,Alugado,Natal
300000,44018,RM10 7JR,Cobertura,Antigo,Vazio,Belo Horizonte
425000,44015,SW17 0LB,Apartamento,Antigo,Alugado,Natal
525000,43979,SW16 1UQ,Apartamento,Antigo,Alugado,Natal
314000,44004,SW16 1RB,Apartamento,Antigo,Alugado,Natal
485000,44022,SW8 3JE,Apartamento,Antigo,Alugado,Natal
375000,44018,SW16 5NG,Apartamento,Antigo,Alugado,Natal
1485000,44046,SW11 4PE,Apartamento,Antigo,Alugado,Natal
470000,44011,SW11 5AL,Apartamento,Antigo,Alugado,Natal
440000,44029,SE15 3BT,Apartamento,Antigo,Alugado,Natal
310000,44012,E15 2FP,Apartamento,Antigo,Alugado,Natal
310000,44022,SE26 4QJ,Apartamento,Antigo,Alugado,Natal
274000,44033,SW15 6DJ,Apartamento,Antigo,Alugado,Natal
500000,44020,SE15 4AJ,Apartamento,Antigo,Alugado,Natal
480000,43987,SE18 6FB,Apartamento,Antigo,Alugado,Natal
456000,44019,TW2 5TP,Apartamento,Antigo,Alugado,Belo Horizonte
535000,44006,TW11 0DZ,Apartamento,Antigo,Alugado,Belo Horizonte
400000,44001,SW18 1NE,Apartamento,Antigo,Alugado,Natal
412500,44013,SE10 8EA,Apartamento,Antigo,Alugado,Natal
399950,44015,SW4 0HE,Apartamento,Antigo,Alugado,Natal
330000,44022,TW11 0EF,Apartamento,Antigo,Alugado,Belo Horizonte
460000,44008,SW16 6AF,Apartamento,Antigo,Alugado,Natal
525000,43987,SW12 0DG,Apartamento,Antigo,Alugado,Natal
360000,44029,E16 1FW,Apartamento,Antigo,Alugado,Natal
605000,44012,TW9 2JB,Apartamento,Antigo,Alugado,Osasco
265000,44001,RM8 2FJ,Apartamento,Antigo,Alugado,Belo Horizonte
580000,44007,SW2 1AD,Apartamento,Antigo,Alugado,Natal
367500,44036,SE23 3PY,Apartamento,Antigo,Alugado,Natal
625000,44034,SE21 8LU,Apartamento,Antigo,Alugado,Natal
400000,43979,SE14 6FE,Apartamento,Novo,Alugado,Natal
540000,43866,SE3 9GL,Apartamento,Novo,Alugado,Natal
468000,44022,SE27 0AF,Apartamento,Antigo,Alugado,Natal
962495,43864,SE3 9GL,Apartamento,Novo,Alugado,Natal
500000,43873,SE3 9GL,Apartamento,Novo,Alugado,Natal
537582,43973,SW8 2FA,Apartamento,Novo,Alugado,Natal
525000,44022,SE15 5FA,Apartamento,Novo,Alugado,Natal
510900,44001,SE14 6FE,Apartamento,Novo,Alugado,Natal
1095000,43903,SE1 7AF,Apartamento,Novo,Alugado,Natal
418400,44001,SE14 6FE,Apartamento,Novo,Alugado,Natal
415000,43979,SE14 6FE,Apartamento,Novo,Alugado,Natal
600000,44008,SE17 3FL,Apartamento,Novo,Alugado,Natal
495225,43945,SW8 1BG,Apartamento,Novo,Alugado,Natal
600000,44033,SE15 5FA,Apartamento,Novo,Alugado,Natal
600000,44022,SE17 3FQ,Apartamento,Novo,Alugado,Natal
537812,44011,E16 2SU,Apartamento,Novo,Alugado,Natal
1128400,44008,SW11 7AY,Apartamento,Novo,Alugado,Natal
1170000,44032,SW8 1BN,Apartamento,Novo,Alugado,Natal
268000,43769,IG1 3RR,Apartamento,Antigo,Alugado,Rio de Janeiro
315000,43735,IG1 4HU,Apartamento,Antigo,Alugado,Rio de Janeiro
437200,43700,SW6 1SH,Apartamento,Antigo,Alugado,Natal
337500,43721,W11 2HE,Apartamento,Antigo,Alugado,Natal
397500,43714,SW5 9PE,Apartamento,Antigo,Alugado,Natal
835000,43714,SW5 9PE,Apartamento,Antigo,Alugado,Natal
655000,43734,W6 9HA,Apartamento,Antigo,Alugado,Natal
525000,43718,W11 1EQ,Apartamento,Antigo,Alugado,Natal
364000,43741,IG8 0DN,Apartamento,Antigo,Alugado,Santos
3250000,43742,SW7 4AW,Apartamento,Antigo,Alugado,Natal
490000,43614,W6 9LB,Apartamento,Antigo,Alugado,Natal
465000,43734,W10 6HR,Apartamento,Antigo,Alugado,Natal
1350000,43706,SW6 4SN,Apartamento,Antigo,Alugado,Natal
830000,43738,SW6 7BX,Apartamento,Antigo,Alugado,Natal
490000,43742,W12 7HG,Apartamento,Antigo,Alugado,Natal
615000,43754,W12 7LG,Apartamento,Novo,Alugado,Natal
405000,43735,NW10 5NJ,Apartamento,Antigo,Alugado,Natal
165000,43720,W14 9SS,Apartamento,Antigo,Alugado,Natal
530000,43755,SW5 9PF,Apartamento,Antigo,Alugado,Natal
330000,43754,SW6 7LN,Apartamento,Antigo,Alugado,Natal
407500,43756,SW6 2TF,Apartamento,Antigo,Alugado,Natal
230000,43766,IG6 1NN,Apartamento,Antigo,Alugado,Rio de Janeiro
105000,43756,RM6 4YB,Apartamento,Antigo,Alugado,Canoas
440000,43752,IG2 6QP,Cobertura,Antigo,Vazio,Rio de Janeiro
440000,43742,SW5 9PF,Apartamento,Antigo,Alugado,Natal
1300000,43685,W6 9DG,Apartamento,Antigo,Alugado,Natal
4000000,43735,W8 7LP,Apartamento,Antigo,Alugado,Natal
600000,44022,SE17 3FQ,Apartamento,Novo,Alugado,Natal
1171100,43874,SW11 7AY,Apartamento,Novo,Alugado,Natal
400000,44029,SE14 6FE,Apartamento,Novo,Alugado,Natal
527000,44036,SE14 6FE,Apartamento,Novo,Alugado,Natal
600000,44050,SE17 3FQ,Apartamento,Novo,Alugado,Natal
225000,44011,SE12 0UB,Apartamento,Antigo,Alugado,Natal
400000,44015,BR1 5EQ,Cobertura,Antigo,Vazio,Belo Horizonte
345000,43994,SE17 2HF,Apartamento,Antigo,Alugado,Natal
1240000,44041,KT2 5DL,Casa sem Quintal,Antigo,Vazio,Rio de Janeiro
416000,44022,SE6 3TA,Casa sem Quintal,Antigo,Vazio,Natal
457495,44011,SW19 5NL,Apartamento,Antigo,Alugado,Natal
215000,44020,KT9 2BB,Apartamento,Antigo,Alugado,Belo Horizonte
238000,44029,SE9 4HG,Apartamento,Antigo,Alugado,Natal
865000,44026,KT2 6BD,Casa sem Quintal,Antigo,Vazio,Rio de Janeiro
3800000,43741,SW3 4LW,Apartamento,Antigo,Alugado,Natal
500000,43747,RM14 1XW,Casa sem Quintal,Antigo,Vazio,Belo Horizonte
714400,43510,W6 0BE,Apartamento,Antigo,Alugado,Natal
390000,43725,W14 8SZ,Apartamento,Antigo,Alugado,Natal
765765,43777,W6 8NX,Apartamento,Antigo,Alugado,Natal
580000,43746,NW10 5NJ,Apartamento,Antigo,Alugado,Natal
600000,43763,W6 0XF,Apartamento,Antigo,Alugado,Natal
290000,43511,RM7 0QR,Apartamento,Antigo,Alugado,Canoas
657000,43787,RM11 1EX,Casa com Quintal,Antigo,Vazio,Santos
77000,43773,RM3 9XD,Apartamento,Antigo,Alugado,Canoas
690000,43791,IG8 7QR,Casa sem Quintal,Antigo,Vazio,Santos
2850000,43791,SW3 2SH,Apartamento,Antigo,Alugado,Natal
370000,43791,SW10 9AH,Apartamento,Antigo,Alugado,Natal
495000,43753,W14 9JX,Apartamento,Antigo,Alugado,Natal
500000,43789,SW10 9AH,Apartamento,Antigo,Alugado,Natal
420000,43756,RM13 9LE,Casa com Quintal,Antigo,Vazio,Santos
1700000,43803,SW3 4DU,Apartamento,Antigo,Alugado,Natal
712000,43790,W12 7EY,Apartamento,Antigo,Alugado,Natal
1275000,43812,W8 7QF,Apartamento,Antigo,Alugado,Natal
275000,43815,RM11 2LJ,Apartamento,Antigo,Alugado,Santos
742840,43805,W12 7LF,Apartamento,Novo,Alugado,Natal
1030240,43794,W12 7LG,Apartamento,Novo,Alugado,Natal
725000,43819,IG7 4HX,Casa com Quintal,Novo,Vazio,Ipatinga
310000,43735,IG7 4FH,Apartamento,Novo,Alugado,Ipatinga
265209,43795,SW6 2YE,Apartamento,Novo,Alugado,Natal
1315000,43788,SW6 2YE,Apartamento,Novo,Alugado,Natal
235000,43818,RM1 4DD,Apartamento,Novo,Alugado,Canoas
410000,43818,RM2 5JU,Apartamento,Novo,Alugado,Canoas
4260000,43780,SW10 0AA,Apartamento,Novo,Alugado,Natal
639150,43763,W12 7QY,Apartamento,Antigo,Alugado,Natal
467000,44022,SM1 3QG,Casa sem Quintal,Antigo,Vazio,Londrina
573000,44015,KT2 6PJ,Casa sem Quintal,Antigo,Vazio,Rio de Janeiro
650000,44021,CR8 5LU,Casa com Quintal,Antigo,Vazio,Ipatinga
565000,44022,CR4 1QF,Cobertura,Antigo,Vazio,Rio de Janeiro
